"p","n","sim","ARI.Oracle","ARI.vemMB","ARI.vemGlasso","ARI.vemTree","AUC.MB","AUC.vemMB","AUC.Glasso","AUC.vemGlasso","AUC.Tree","AUC.vemTree"
50,20,22,0.815440652981162,0.00322842181979959,0.00322842181979959,0.156849444882243,0.523381395089907,0.517960529978287,0.523381395089907,0.517960529978287,0.606505965967078,0.611643841971462
50,20,23,0.93368780035968,0,0,0.0799799358055418,0.534880277335006,0.506184291898577,0.534880277335006,0.506184291898577,0.618407414182061,0.618816796885209
50,20,24,0.858243375047528,0,0,0.0953268182958489,0.562235843360504,0.534736598093758,0.562235843360504,0.534736598093758,0.602907879415189,0.606118191227843
50,20,25,0.580350107909972,0.0387059023339826,0.0387059023339826,0.133082783356476,0.587658359241293,0.552629446970542,0.587658359241293,0.552629446970542,0.70166182263765,0.692810920838102
50,20,26,0.877666447772576,0,0,-0.0037802634304444,0.523104906937394,0.504811759729273,0.523104906937394,0.504811759729273,0.528963620981387,0.52949027072758
50,20,27,0.865479303252537,0,0,-0.00535236396074936,0.533411111751262,0.523880854986461,0.533411111751262,0.523880854986461,0.585167367632655,0.575346642084846
50,20,28,0.932220143590112,-0.021045412335395,-0.021045412335395,0.235721355839397,0.536718672810398,0.525129566256185,0.536718672810398,0.525129566256185,0.645841754017227,0.663538663289409
50,20,29,0.736691012800113,-0.011457579433441,-0.011457579433441,0.166799166136669,0.491653375863902,0.457618288144603,0.491653375863902,0.457618288144603,0.640441254651782,0.64235778841042
50,20,30,1,0.0130236692388262,0.0130236692388262,0.116312553735263,0.53714945123518,0.489082057776309,0.53714945123518,0.489082057776309,0.642527438241017,0.646739529420403
50,20,31,0.501953423847072,0.0852942328021612,0.0852942328021612,0.118859231322537,0.587181688556854,0.543963630156245,0.587181688556854,0.543963630156245,0.638967546290715,0.640945696268627
50,20,32,0.884268205749229,0,0,-0.0222812929922041,0.546591141049193,0.540112546159698,0.546591141049193,0.540112546159698,0.570232329417877,0.560891369296146
50,20,33,0.36182416500267,0,0,0.000441140853679622,0.546259134451555,0.52933752350662,0.546259134451555,0.52933752350662,0.638168439917709,0.633034846591698
50,20,34,0.68642122910153,0,0,0.153127619069985,0.499641899673839,0.457144101506925,0.499641899673839,0.457144101506925,0.622557417032025,0.648132555191001
50,20,35,0.7417155708613,-0.0350878571961941,-0.0350878571961941,0.0311742184185579,0.575423923484944,0.537145512258279,0.575423923484944,0.537145512258279,0.642661738295119,0.604821868604604
50,20,36,0.786747120249181,0,0,0.0308880904877493,0.603102387451796,0.574869650620333,0.603102387451796,0.574869650620333,0.660737755824201,0.64573855019715
50,20,37,0.704547169615893,0,0,0.148124636161767,0.554345161488019,0.52612561541133,0.554345161488019,0.52612561541133,0.665696308553451,0.671646135931851
50,20,38,0.55119098138342,0.0189304418149984,0.0189304418149984,0.165663375872863,0.552752487187217,0.498646367199276,0.552752487187217,0.498646367199276,0.623792583659934,0.615568284594514
50,20,39,0.699852849140267,-0.0056985560438499,-0.0056985560438499,0.0391769698940918,0.572285660893256,0.559907743452046,0.572285660893256,0.559907743452046,0.601167468256076,0.59611696320557
50,20,40,0.454570940133355,-0.0132195532416002,-0.0132195532416002,0.0199116342511025,0.564338366850354,0.509709201078269,0.564338366850354,0.509709201078269,0.634736038550541,0.608295164483886
50,20,41,0.751967485682616,-0.0310392098723409,-0.0310392098723409,-0.0233447257972448,0.540187247356966,0.518503673041045,0.540187247356966,0.518503673041045,0.562558302238804,0.557099755130597
50,20,42,0.491066240557815,0.0786954738137563,0.0786954738137563,0.130781384659581,0.562626173708921,0.55076584507042,0.562626173708921,0.55076584507042,0.612036384976522,0.604169600938964
50,20,43,0.667065097717295,-0.00935515357409967,-0.00935515357409967,0.279399174126514,0.535703749749771,0.474105233213574,0.535703749749771,0.474105233213574,0.694104074257476,0.711675429077157
50,20,44,0.472110701139135,0,0,0.0125404484160343,0.552174623603195,0.509670384670385,0.552174623603195,0.509670384670385,0.614139649853936,0.627829359972219
50,20,45,0.647009966777409,-0.00462364860270624,-0.00462364860270624,0.0047899540423328,0.525696438064859,0.506703880914407,0.525696438064859,0.506703880914407,0.59929292929293,0.56659489633174
50,20,46,0.566952443086615,0.0588565080617531,0.0588565080617531,0.10453484644675,0.555519959318586,0.504940249173658,0.555519959318586,0.504940249173658,0.64506483600305,0.656748029494024
50,20,47,0.828376837313143,0,0,0.0856273160402329,0.519991260651082,0.487555167140048,0.519991260651082,0.487555167140048,0.63532881800306,0.633087175005462
50,20,48,0.704346566870915,0,0,0.132207050926585,0.509897104987792,0.467536264593037,0.509897104987792,0.467536264593037,0.590953856254746,0.586709308767105
50,20,49,1,0,0,0.0635006340458616,0.557752011159708,0.530877987896332,0.557752011159708,0.530877987896332,0.603358400721604,0.603762205930168
50,20,50,0.877095862276545,-0.0146862818430769,-0.0146862818430769,0.00866527421988307,0.551364842546716,0.522989385588895,0.551364842546716,0.522989385588895,0.599310619978104,0.603511384512608
50,50,1,0.880592650355785,-0.00651426520322375,-0.00651426520322375,0.134748604701003,0.568518293915503,0.563472811805135,0.568518293915503,0.563472811805135,0.677089144936324,0.690000000000001
50,50,2,0.623660382342945,0,0,0.263878275090907,0.656090703239863,0.647086914995226,0.656090703239863,0.647086914995226,0.789307062447017,0.783914447914327
50,50,3,0.518041069277272,-0.0250936574519567,-0.0250936574519567,0.202247799439404,0.693500102785487,0.688328707986434,0.693500102785487,0.688328707986434,0.82591993010587,0.824776441566459
50,50,4,0.690768567228897,-0.0226129205586501,-0.0226129205586501,0.218735992828328,0.658689800423481,0.655198337613191,0.658689800423481,0.655198337613191,0.792376222011986,0.79137383430193
50,50,5,0.87073539875303,0,0,0.239219226389204,0.605463952546448,0.589249784420809,0.605463952546448,0.589249784420809,0.706799236980321,0.717508514289202
50,50,6,0.87031852827703,-0.0355520155863921,-0.0355520155863921,0.20268728044366,0.613801222012714,0.631394701863928,0.613801222012714,0.631394701863928,0.727447889297594,0.721595416937136
50,50,7,0.598176905746372,-0.0198466396030672,-0.0198466396030672,0.107943711115121,0.619882163838673,0.615309079383765,0.619882163838673,0.615309079383765,0.760077199098966,0.754431590505192
50,50,8,0.513950077439622,0.0977476184544731,0.0977476184544731,0.148785565179282,0.662005734716274,0.668587088628503,0.662005734716274,0.668587088628503,0.841422115237118,0.826710680024076
50,50,9,0.530592753652639,-0.00668551254437427,-0.00668551254437427,0.15162707867855,0.655997902549208,0.652803827847691,0.655997902549208,0.652803827847691,0.745189980638916,0.726567541949015
50,50,10,0.688460755945384,0.00462959536922061,0.00462959536922061,0.0345380355581463,0.617002664875639,0.620108978247683,0.617002664875639,0.620108978247683,0.724369529421959,0.714969343097322
50,50,11,0.948676358804623,0.0521384952150288,0.0521384952150288,0.377546231950335,0.574793820369042,0.593144028984738,0.574793820369042,0.593144028984738,0.733476839671535,0.751742893335817
50,50,12,0.804810830269517,0.0136651511616658,0.0136651511616658,0.274623330482269,0.635152967405699,0.646476652343341,0.635152967405699,0.646476652343341,0.751250512114482,0.732318949665102
50,50,13,0.744527736988556,-0.0168269037046588,-0.0168269037046588,0.329870618302624,0.707571080830136,0.699995608421796,0.707571080830136,0.699995608421796,0.779850184446286,0.781299405254839
50,50,14,0.747789604626821,-0.0200555216495263,-0.0200555216495263,0.201232818354909,0.630368029406493,0.647480724403806,0.630368029406493,0.647480724403806,0.798519589384973,0.793092724583111
50,50,15,0.723212448208023,0.00256111519609637,0.00256111519609637,0.195318940699822,0.603786075649386,0.589013219581051,0.603786075649386,0.589013219581051,0.738168835584677,0.735240023492317
50,50,16,0.859499819356911,0.00418601608999935,0.00418601608999935,0.201919590894346,0.657621344588484,0.686077781127528,0.657621344588484,0.686077781127528,0.801784745251742,0.794540247211335
50,50,17,0.691014596362368,0,0,0.269056049356308,0.618829402491419,0.619269883465732,0.618829402491419,0.619269883465732,0.736128713177333,0.734544527217081
50,50,18,1,-0.012630829898894,-0.012630829898894,0.292037529235057,0.602102683178534,0.596015544375644,0.602102683178534,0.596015544375644,0.750185436016514,0.761501064241487
50,50,19,0.738098127249929,0,0,0.20741256058563,0.622262094630515,0.625688463583202,0.622262094630515,0.625688463583202,0.785465178096762,0.78279638490165
50,50,20,0.624442774994338,0,0,0.110305066304741,0.705342465753427,0.735911485774501,0.705342465753427,0.735911485774501,0.83335440814894,0.826522655426775
50,50,21,0.628313177061613,-0.0348138570939651,-0.0348138570939651,0.091707451847174,0.638071466106147,0.663402985997337,0.638071466106147,0.663402985997337,0.784952551698554,0.767016475533986
50,50,22,0.764220453875626,0,0,0.111396690070211,0.57670980386057,0.593078735748393,0.57670980386057,0.593078735748393,0.699767463564105,0.709368340825307
50,50,23,0.784853700516351,0.0466979828681957,0.0466979828681957,0.204163387939051,0.581426086806036,0.586901218330334,0.581426086806036,0.586901218330334,0.730197805620935,0.738411584521668
50,50,24,0.930923934495673,0.00226591623419337,0.00226591623419337,0.237951140305558,0.700643342590395,0.683959696889347,0.700643342590395,0.683959696889347,0.759911802057019,0.754392452935517
50,50,25,0.680830036566411,-0.0329763640939078,-0.0329763640939078,0.256445763471821,0.61382344878741,0.599746436403509,0.61382344878741,0.599746436403509,0.72904169891641,0.742931259674923
50,50,26,0.754007347295557,0,0,0.150070482138902,0.637521295882948,0.632776983136395,0.637521295882948,0.632776983136395,0.690446689685962,0.696676020152513
50,50,27,0.690631392565613,0,0,0,0.679440911396357,0.695336376523223,0.679440911396357,0.695336376523223,0.793017569869817,0.776400322526113
50,50,28,0.936395511493095,-0.024347144686569,-0.024347144686569,0.277739945108236,0.598122227614449,0.599233310345415,0.598122227614449,0.599233310345415,0.739683107285464,0.741239048811012
50,50,29,0.572964450676998,-0.00717108600286512,-0.00717108600286512,0.0968204041355491,0.723955147808357,0.727264695888554,0.723955147808357,0.727264695888554,0.847563710499492,0.82413523615359
50,50,30,0.533267330733639,0.0193213990410883,0.0193213990410883,0.239578368983208,0.664728682170542,0.670937410278496,0.664728682170542,0.670937410278496,0.769943019943018,0.77304876432784
50,50,31,0.815440652981162,-0.0197239114851898,-0.0197239114851898,0.118632314812536,0.613471757729948,0.611425142083339,0.613471757729948,0.611425142083339,0.74741993065102,0.727056361435397
50,50,32,0.783951846436557,0.0505705930426049,0.0505705930426049,0.402102629150295,0.666095566241338,0.66510481743718,0.666095566241338,0.66510481743718,0.801086668433602,0.796391654992227
50,50,33,0.953466014849966,-0.0111239050869762,-0.0111239050869762,0,0.619575461478463,0.61172436952942,0.619575461478463,0.61172436952942,0.724786593292312,0.711297014472659
50,50,34,0.775516312481293,-0.0185316169189419,-0.0185316169189419,0.108208955223881,0.578552530808327,0.583101255540858,0.578552530808327,0.583101255540858,0.691514462314434,0.699323880031252
50,50,35,0.940683890531515,0,0,0.0769750623376825,0.574983517548964,0.572043823928641,0.574983517548964,0.572043823928641,0.662567384138067,0.656344774093469
50,50,36,0.870900818707111,0.0359116808903266,0.0359116808903266,0.0908301356451435,0.576237636447496,0.593318129793812,0.576237636447496,0.593318129793812,0.705277678129109,0.69835067220144
50,50,37,0.826593514336675,0,0,0.0706365231207176,0.619069987006552,0.611075277863463,0.619069987006552,0.611075277863463,0.737093019994949,0.729397440571334
50,50,38,0.821127081907369,0.00105823399421086,0.00105823399421086,0.222675472675473,0.591579580135023,0.586608711735872,0.591579580135023,0.586608711735872,0.670699410642071,0.673782820342515
50,50,39,0.561760693853452,-0.000537870034662756,-0.000537870034662756,0.248202273254465,0.634677938438196,0.647206386060093,0.634677938438196,0.647206386060093,0.75365508838877,0.74392255350452
50,50,40,0.821023134038332,-0.0300486597662324,-0.0300486597662324,0.168497246871885,0.623417547638409,0.638612936548056,0.623417547638409,0.638612936548056,0.735862326644541,0.740189344820765
50,50,41,0.939575144561622,-0.0363358502327546,-0.0363358502327546,0.471020306948599,0.649184600669538,0.651482544237204,0.649184600669538,0.651482544237204,0.801429937828795,0.820848876135823
50,50,42,0.87880535950478,0,0,0.136487639401017,0.6192263429323,0.613974023951267,0.6192263429323,0.613974023951267,0.714951370621629,0.71974724837325
50,50,43,0.662162162162162,0.0429978795288293,0.0429978795288293,0.171434903493573,0.677720832077176,0.673093156466689,0.677720832077176,0.673093156466689,0.769237262586677,0.768426288815196
50,50,44,0.758848483664511,-0.015351643211945,-0.015351643211945,0.240821511192636,0.589979647218454,0.611327453640887,0.589979647218454,0.611327453640887,0.707715965626412,0.714106739032114
50,50,45,0.933603460676988,0.0215618146732186,0.0215618146732186,0.0628402335757537,0.580628197278239,0.606485413498189,0.580628197278239,0.606485413498189,0.738993462244954,0.717664283315884
50,50,46,0.710333412154174,-0.022108290215258,-0.022108290215258,0.138429304241023,0.627123046469154,0.630198934785699,0.627123046469154,0.630198934785699,0.74466572612837,0.727511838752364
50,50,47,0.701126033680549,-0.0261225973505991,-0.0261225973505991,0.0463608641588281,0.608178799649167,0.600642672179762,0.608178799649167,0.600642672179762,0.747447061771712,0.746533433571409
50,50,48,0.742004177075228,-0.0130773395527051,-0.0130773395527051,0.264423630570803,0.604817437178953,0.628101386327124,0.604817437178953,0.628101386327124,0.753257571250075,0.750461117391564
50,50,49,0.697686779993662,-0.0317027324750282,-0.0317027324750282,0.0712688719354474,0.567938757670901,0.588083791208793,0.567938757670901,0.588083791208793,0.688918224632511,0.685372663051236
50,50,50,0.458240766363987,-0.0290771102985388,-0.0290771102985388,0.224791400148932,0.662968357534591,0.676879746741376,0.662968357534591,0.676879746741376,0.776771249795639,0.755242780494327
50,100,1,0.478633017544413,0.0257169909288048,0.00501103669363322,0.155664237344918,0.751755819465581,0.748677677702648,0.813471470272699,0.809529452857961,0.858131034654826,0.845104288815148
50,100,2,0.889181866312325,-0.0189380094690047,0,0.403932213337246,0.679921301104262,0.69379841268329,0.74936402526749,0.74647474680107,0.820969539906816,0.827338814943262
50,100,3,0.936395511493095,0.0837245300511552,0.0878851398926829,0.402413676083821,0.635574744144571,0.607003198704157,0.668034228588724,0.659716370657005,0.77263430876085,0.752572870734725
50,100,4,0.856746688050251,0,0.0217783526978035,0.122845316893414,0.776448598130844,0.775501959602048,0.833527283690083,0.82131142598734,0.891745553210733,0.88974977389208
50,100,5,0.706989204445791,0.0113310657629346,0,0.365959745545652,0.711456626791546,0.729578168629509,0.772917890224926,0.76954859715825,0.835445581280329,0.844597797079944
50,100,6,0.809046412299415,0,0,0.345696552755552,0.708576998050684,0.700032815147863,0.786165231616171,0.780721345519018,0.857195333392109,0.866559894991529
50,100,7,0.811405905206374,0.0114803571000024,0,0.253267601549392,0.641582724339984,0.652112548554874,0.665049542432024,0.674114490749885,0.786708308644421,0.774530499045364
50,100,8,0.881931727340246,0.0596764992731354,0.13776784785895,0.515896544194576,0.670261633231472,0.680542835934564,0.714707470139685,0.718768376505068,0.818630522591652,0.835932152738276
50,100,9,0.654975070712882,-0.0346161569628028,0,0.349972279158535,0.688695744957227,0.703643136818272,0.736588171983151,0.742760581936944,0.835597246191243,0.837095696709899
50,100,10,0.714218438688643,0,0,0.280154639175258,0.719032167748257,0.713610047296691,0.76869619126661,0.769996100272982,0.84119111662183,0.849843010989227
50,100,11,1,-0.0154364765045038,0.00366829333067747,0.459370095837816,0.593606368205911,0.610483613344025,0.634807708606336,0.638175008312307,0.728937263262206,0.754143115127096
50,100,12,0.817567756861207,-0.0179709740889864,0.00301078243107386,0.371986093977795,0.698418799768421,0.679878135588394,0.743818987690175,0.74210111709044,0.827069274792866,0.813169708531461
50,100,13,1,0,0.0337034061066907,0.28028991998697,0.724850652703003,0.734011673848684,0.81336329059244,0.814214069727017,0.873199667063521,0.872322548017658
50,100,14,0.81206962299961,0,0,0.288746409081318,0.663622267604569,0.690910766961653,0.747338514484531,0.753578587096286,0.858444898267912,0.860248373799262
50,100,15,0.881528762519569,0,0,0.36274972088453,0.62266790286114,0.636857707509882,0.68139323996812,0.673044860846794,0.794149221685459,0.763282990939992
50,100,16,0.797845421593265,0,0,0.376944857166886,0.726557682083999,0.718809144072305,0.773958001063266,0.769375332270072,0.857868155236578,0.86845826687932
50,100,17,0.930442978857505,0.0486048604860487,0,0.245813931305984,0.753268217054263,0.745981395348842,0.819308527131783,0.802499224806203,0.892589147286822,0.902663565891473
50,100,18,0.630225357700368,0,0,0.324150726017357,0.68813935311832,0.68201880416542,0.738787614077837,0.738491643870259,0.814147950621817,0.803559113583596
50,100,19,0.821358043445238,-0.00944696617178375,0,0.348085915689559,0.664262521072606,0.670725478960611,0.717305280815831,0.706727455425726,0.806289809578378,0.818785968758563
50,100,20,0.757478132536626,0,0,0.357108622134635,0.690581565142146,0.689896522507257,0.741678084043914,0.736839970435008,0.838974419065819,0.849669196517096
50,100,21,0.872471363686388,0,0.0781544642125113,0.312780497756018,0.697695404692489,0.709850558299122,0.758654628031972,0.765541639396285,0.829788183494974,0.831543404533824
50,100,22,0.631203538593363,0,0,0.593247261392666,0.622802988882812,0.617563331510843,0.667198833606706,0.661880809185345,0.776489885183158,0.800236923637687
50,100,23,0.721726550754268,0.0550705999453874,0.0933818700696431,0.327951290521104,0.683828888888889,0.687673333333333,0.726164444444445,0.729962222222224,0.812888888888895,0.831095555555561
50,100,24,0.685587935073134,0.0619370089217576,0,0.311687928539723,0.702051503148213,0.701341920185388,0.732727493196086,0.717500651199551,0.8007958107659,0.805661843298928
50,100,25,0.179944613773293,-0.00396949940343145,-0.0159247265230737,0.113658656034398,0.728150186324637,0.708523810555506,0.748377784036744,0.743215941589393,0.836153479504292,0.833794631250539
50,100,26,0.868024922640459,-0.0160378205320009,0.0232791773751592,0.194849643092938,0.719332894448103,0.726803086826133,0.770858477799725,0.766455910321124,0.845777558335173,0.847448522419732
50,100,27,0.664131380392238,0,0,0.278837120943263,0.662481065135934,0.68761903496417,0.722891032625547,0.731574494848834,0.81492111580607,0.81657763958649
50,100,28,0.832632760084185,0,0.0080825628643779,0.36970209648725,0.730828602998527,0.721829231302539,0.787080769564087,0.778059732212495,0.853437256261372,0.837179889938468
50,100,29,0.540604623592176,0.0121580547112462,0.413232304564775,0.145506235058474,0.747035527217402,0.766239271570093,0.856613590699512,0.864592406768634,0.906884777533877,0.902889562500708
50,100,30,0.579660914746289,0,0,0.369795465651327,0.714955102040817,0.725746938775509,0.758497959183673,0.758522448979593,0.8520380952381,0.841210884353743
50,100,31,0.748926165260751,-0.016442195488801,0.0401965163019205,0.225987055371801,0.644098883572567,0.643280170122277,0.695481127060076,0.693168527379054,0.809181286549714,0.80159489633174
50,100,32,0.822948708777452,0,0,0.356560294143866,0.692208370887218,0.693066624808853,0.724510618044091,0.722138394077793,0.818490688324699,0.799776195732523
50,100,33,0.878699427304637,0.0373963469213522,0.006187648265263,0.143442536439149,0.624531000326647,0.638664995188615,0.686580208875901,0.685664280102053,0.798124884129492,0.800104614515371
50,100,34,0.86492561366605,-0.0187008853078683,0,0.361798019168801,0.770816080704659,0.782193405104268,0.821099651183218,0.822244598358808,0.901032648247142,0.896945343672377
50,100,35,0.755984673611192,0.0114803571000024,-0.00204274205970013,0,0.6824570575056,0.685954692556636,0.715058501369181,0.708232511824746,0.782613890963404,0.768735374657706
50,100,36,0.806525831416022,-0.0334645669291339,-0.0388349514563107,0.320876999448428,0.723629384166146,0.737824950512369,0.762738278814922,0.790866935704361,0.850547371414193,0.869746382755333
50,100,37,0.47432462571744,-0.0265962179242494,-0.00901751556253281,0.125110139391319,0.71265000579478,0.717522889382909,0.765221834732861,0.750885021019247,0.818054428792684,0.809025107203441
50,100,38,0.681773180045663,0.0354646062303497,0,0.223456937280569,0.684701143451143,0.702866424116426,0.730369022869024,0.730366424116423,0.830644490644503,0.835592515592519
50,100,39,0.593749907468547,0.00909359039128138,0.102961863835199,0.172170117418552,0.711010478825447,0.705959048711598,0.754321189978118,0.772283169290394,0.821927448352975,0.815943335293493
50,100,40,0.576869881891723,-0.0108256162775531,0,0.186119873817035,0.773050068232708,0.811273633027279,0.813171562197757,0.819941836585979,0.863898936099732,0.862345482729841
50,100,41,0.743414384538933,0.366509568275233,0,0.474660405476397,0.694507174901515,0.762888999159464,0.73445522395617,0.723940980485481,0.825220006683741,0.826374472135858
50,100,42,0.93368780035968,0,0.0341327403693092,0.286030680281624,0.639866584931842,0.651158335674693,0.677841349305677,0.677424161153821,0.783487863230396,0.790494921372802
50,100,43,0.711428542524456,0.0220367714173947,0.0109191846562882,0.177572533533501,0.758418944901417,0.751763427648269,0.827858174909266,0.800937460891724,0.854420514920871,0.852708283559161
50,100,44,0.517566655235972,0.0633601794270568,0,0.338365532524404,0.770315997366686,0.797551020408165,0.81158327847268,0.83094470046083,0.892626728110601,0.874328505595785
50,100,45,0.935293789671069,-0.0182851643559593,0.00126994594357886,0.372576812440072,0.695394888326041,0.68969606262952,0.766493207460281,0.745855399493437,0.855892240386827,0.84852175915266
50,100,46,0.664648384031949,0.0332947688957298,0.161620960079872,0.0933321830181697,0.730291957813816,0.730093246177023,0.784528371276381,0.777953092190337,0.871181474143756,0.861183609552391
50,100,47,0.94661531317764,0,0,0.155632410322001,0.667715322500965,0.674876272084647,0.710797786819721,0.7006907206309,0.789662543899828,0.78282719409339
50,100,48,0.794227309729355,0.0434406706281057,0,0.260752273492966,0.710912180233473,0.707422149502319,0.731592775557724,0.720697901261759,0.843281625289739,0.830918368417192
50,100,49,0.798838405227177,0,0.00648118219415365,0.330811634028042,0.76467207650399,0.746031700420681,0.803697041447324,0.775910323900606,0.880048734511849,0.868253028666003
50,100,50,0.794613006911435,-0.020669512469108,0,0.349426714272146,0.767462945443076,0.771224715051587,0.829743321169526,0.829512434112721,0.8759911249268,0.881830878046586
80,20,1,0.800283349669368,-0.00400891532428998,-0.00400891532428998,0.0398774807894301,0.550208967579982,0.537070603891825,0.550208967579982,0.537070603891825,0.606572353077316,0.594231248553472
80,20,2,0.903743999887799,0.00221614077130243,0.00221614077130243,0.086624178302316,0.508400185291526,0.506643145273197,0.508400185291526,0.506643145273197,0.579061250152645,0.574242762175904
80,20,3,0.580685406077668,0,0,0.000604096404594241,0.538525617460095,0.510040513693704,0.538525617460095,0.510040513693704,0.538056452151249,0.540188380683926
80,20,4,0.858793742464741,0,0,0.0917890927204311,0.554954848729168,0.519657081913892,0.554954848729168,0.519657081913892,0.596562958430666,0.578783417304814
80,20,5,0.717115771034056,0,0,0.0349317597437373,0.546538549867948,0.519580102746394,0.546538549867948,0.519580102746394,0.625464929929753,0.615218997598588
80,20,6,0.929265129282168,-0.0214465595311811,-0.0214465595311811,0.127350168284551,0.544835497359154,0.545008252640851,0.544835497359154,0.545008252640851,0.65266615316902,0.638505171654937
80,20,7,0.757193255780372,0,0,0.00834136452759958,0.537539764763826,0.527476285434768,0.537539764763826,0.527476285434768,0.576392115442148,0.566491687276529
80,20,8,0.743844601591021,0,0,0.0109435993136443,0.565193220524754,0.513373360144341,0.565193220524754,0.513373360144341,0.615560291042763,0.60104556606637
80,20,9,0.66768823988943,0,0,-0.0233406912296626,0.514786038903798,0.507658695567004,0.514786038903798,0.507658695567004,0.556469029755728,0.560788409175497
80,20,10,0.879036443915402,0,0,0.0720198300466627,0.507747396942793,0.527631920894327,0.507747396942793,0.527631920894327,0.563704606260964,0.550987542816246
80,20,11,0.898569942019518,0,0,0.137681518696177,0.513075290640315,0.4499961744607,0.513075290640315,0.4499961744607,0.593939137683172,0.601415046852794
80,20,12,0.527834218168494,0.00183423992412075,0.00183423992412075,0.0736144892769833,0.544586502571889,0.529000053530324,0.544586502571889,0.529000053530324,0.603778267661355,0.582302874578446
80,20,13,0.850025477547615,0,0,0.0483462935923121,0.532028359540169,0.479771426565804,0.532028359540169,0.479771426565804,0.643334806091441,0.629885909421247
80,20,14,0.779014230318621,-0.0223567048995945,-0.0223567048995945,0.0561276514222974,0.531161088508123,0.520200170814092,0.531161088508123,0.520200170814092,0.579899280021721,0.588204881205143
80,20,15,0.846604332790751,0,0,0.0758970567747406,0.516710098879227,0.485411009176077,0.516710098879227,0.485411009176077,0.581742502291856,0.581654964499098
80,20,16,0.812572287191451,0,0,0.102842860084538,0.548969663405614,0.549582559007132,0.548969663405614,0.549582559007132,0.572354121578098,0.564588073908954
80,20,17,0.889043432665069,0,0,0.00859239021714651,0.53598355507217,0.48639372976528,0.53598355507217,0.48639372976528,0.586327439970325,0.579176257082153
80,20,18,0.884758643772922,0.0311051699168456,0.0311051699168456,0.022621849479115,0.553061534814445,0.522723859769419,0.553061534814445,0.522723859769419,0.58303134022605,0.578609821127521
80,20,19,0.707949272249724,0.00288043340031026,0.00288043340031026,0.152607822609711,0.53878084531047,0.529522397698259,0.53878084531047,0.529522397698259,0.652045923853038,0.646941794057241
80,20,20,0.824660042577855,0,0,0.150453880039305,0.525075771339852,0.501065857062632,0.525075771339852,0.501065857062632,0.583987471921254,0.585798138543868
80,20,21,0.716155506157183,0,0,0.0745367130969458,0.539923916601051,0.525718928516531,0.539923916601051,0.525718928516531,0.588800389828083,0.585084579517925
80,20,22,0.76665380125646,-0.00165404148386991,-0.00165404148386991,-0.00138997871191747,0.540478130942679,0.51599650010408,0.540478130942679,0.51599650010408,0.581856520731826,0.570201961400007
80,20,23,0.775834430500152,0.00273418273087464,0.00273418273087464,0.103957820369665,0.525095153537419,0.491072760616984,0.525095153537419,0.491072760616984,0.591829531437057,0.595357307900841
80,20,24,0.879034120984359,0,0,0.0567498749262625,0.527674756675566,0.513262037361425,0.527674756675566,0.513262037361425,0.60250230539079,0.594653909499817
80,20,25,0.662976725079979,0,0,-0.0244087719986055,0.569023484199581,0.545266745145821,0.569023484199581,0.545266745145821,0.655392540816033,0.649423391978939
80,20,26,0.842747543234473,0,0,0.0463573975013625,0.536603421383512,0.526861469699056,0.536603421383512,0.526861469699056,0.589370976292246,0.59089698138103
80,20,27,0.818216492759281,0,0,0.125219907491855,0.530848638226967,0.487931037660727,0.530848638226967,0.487931037660727,0.592251459832483,0.593182748171521
80,20,28,0.354214305457835,-0.0238645970701538,-0.0238645970701538,0.00875496446605844,0.596049703784816,0.560816241296042,0.596049703784816,0.560816241296042,0.654439016172509,0.654409184074575
80,20,29,0.746169784192179,0.00807733391675883,0.00807733391675883,-0.013786619636154,0.55433345734127,0.534448784722221,0.55433345734127,0.534448784722221,0.579821428571423,0.569211309523808
80,20,30,0.808228381017216,-0.00568524027668776,-0.00568524027668776,-0.0163059209468369,0.527947246974097,0.536096859389758,0.527947246974097,0.536096859389758,0.571306844988188,0.571851550385012
80,20,31,0.65406514872485,0,0,-0.0062258046682178,0.53926290022857,0.502439231089511,0.53926290022857,0.502439231089511,0.562009405655433,0.552933525425851
80,20,32,0.697206213370314,0.0214190474914237,0.0214190474914237,0.0153622423764809,0.524149419156618,0.512493623330881,0.524149419156618,0.512493623330881,0.597871848414808,0.588862007137222
80,20,33,0.900148491223108,0,0,0.0429009702460181,0.530135019795156,0.526029728798346,0.530135019795156,0.526029728798346,0.568485630479736,0.569788945166616
80,20,34,0.588196868422268,0,0,-0.0101231728353963,0.580167392258108,0.565836455063953,0.580167392258108,0.565836455063953,0.558289629104652,0.570850798150586
80,20,35,0.662608717934482,-0.00488122565058584,-0.00488122565058584,0.0198227357556935,0.560991510633893,0.54092347738634,0.560991510633893,0.54092347738634,0.607366521726271,0.604332238885437
80,20,36,0.802578968412635,0,0,0.119601632491271,0.540950589653805,0.50015536221591,0.540950589653805,0.50015536221591,0.580517887817126,0.576617831659619
80,20,37,0.890272536019944,-0.0181446250417104,-0.0181446250417104,0.0521811947933149,0.539387938461917,0.522106604679182,0.539387938461917,0.522106604679182,0.564429660151357,0.549439049452367
80,20,38,0.76586517531228,0,0,-0.00796778330819174,0.571958681691506,0.55219445893193,0.571958681691506,0.55219445893193,0.608807600925094,0.598627508310549
